"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"Unplanned Downtime","PLG1 Head Stops - Eyes","104.78333333333333","A2","2022-11-05 07:00:00.000","7203"
"Unplanned Downtime","SL02 UTILITY OUTAGE - ACT OF GOD","178.13333333333333","A2","2022-11-05 07:00:00.000","7203"
"Unplanned Downtime","Q00 Defective Material - Internal","73.08333333333333","A2","2022-11-05 07:00:00.000","7203"
"Unplanned Downtime","PQ39 Voids Hickies Blk Smash","27.1","A2","2022-11-05 07:00:00.000","7203"
"Unplanned Downtime","PLAX Electrical Mech Auxiliary","23.533333333333335","A2","2022-11-05 07:00:00.000","7203"
"Unplanned Downtime","Q00 Defective Material - Internal","36.85","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PLG1 Head Stops - Eyes","102.98333333333333","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PLG2 2-Sheet Caliper","1.4","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","S00 START-UP SHUT-DOWN","35.15","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PLDF Mechanical Feeder","18.3","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PQBW Blanket Wash Normal","38.7","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PLD0 Mechanical Delivery","13.0","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PQ48 Printing Make Ready Waste","7.85","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PQ37 Ink Haze Scum","12.85","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PQ52 Mis-Rigister Print","18.716666666666665","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PQBE Blanket Problems","32.733333333333334","C2","2022-11-05 19:00:00.000","7203"
"Unplanned Downtime","PQBE Blanket Problems","33.31666666666667","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PQ06 Coating Stickers","57.36666666666667","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PQ39 Voids Hickies Blk Smash","44.2","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","27.183333333333334","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PLD0 Mechanical Delivery","19.216666666666665","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PLG0 Infeed - Side Guide","1.4333333333333333","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PLG1 Head Stops - Eyes","27.1","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PQBW Blanket Wash Normal","9.416666666666666","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PLG2 2-Sheet Caliper","0.05","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","Q00 Defective Material - Internal","22.533333333333335","A2","2022-11-06 06:00:00.000","7203"
"Unplanned Downtime","PLG1 Head Stops - Eyes","46.55","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","21.083333333333332","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","Q00 Defective Material - Internal","43.55","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","PLF Feeder - Press Crew","3.0833333333333335","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","PQ06 Coating Stickers","24.916666666666668","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","S00 START-UP SHUT-DOWN","36.18333333333333","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","PLD0 Mechanical Delivery","62.93333333333333","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","PQ39 Voids Hickies Blk Smash","40.43333333333333","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","PQBE Blanket Problems","55.35","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","PQBW Blanket Wash Normal","80.28333333333333","C1","2022-11-06 18:00:00.000","7203"
"Unplanned Downtime","FLS0 Folding Section","10.033333333333333","1","2022-11-04 07:00:00.000","7405"
"Unplanned Downtime","S00 START-UP - SHUT-DOWN","0.13333333333333333","1","2022-11-04 07:00:00.000","7405"
"Unplanned Downtime","FLG1 Clean Glue pot","15.5","1","2022-11-04 07:00:00.000","7405"
"Unplanned Downtime","WL00 Conveyors","24.8","1","2022-11-04 07:00:00.000","7405"
"Unplanned Downtime","FLA0 Auto packer","20.15","1","2022-11-04 07:00:00.000","7405"
"Unplanned Downtime","SL02 Emrgncy Util Outge Act of God","11.4","1","2022-11-04 07:00:00.000","7405"
"Unplanned Downtime","LOE Electrical","1.7833333333333334","1","2022-11-04 07:00:00.000","7405"
"Unplanned Downtime","FLR0 Prefeed Section","3.1166666666666667","2","2022-11-04 15:00:00.000","7405"
"Unplanned Downtime","C00 Line Clearance","45.86666666666667","2","2022-11-04 15:00:00.000","7405"
"Unplanned Downtime","FLP0 Packing Section","3.3666666666666667","2","2022-11-04 15:00:00.000","7405"
"Unplanned Downtime","FLA0 Auto packer","9.35","2","2022-11-04 15:00:00.000","7405"
"Unplanned Downtime","EQ01 Cello Wrap","0.6","2","2022-11-04 15:00:00.000","7405"
"Unplanned Downtime","FLS1 Stacker Table","11.183333333333334","3","2022-11-04 23:00:00.000","7405"
"Unplanned Downtime","FLF3 Feed Section","1.2666666666666666","3","2022-11-04 23:00:00.000","7405"
"Unplanned Downtime","FLA0 Auto packer","10.266666666666667","3","2022-11-04 23:00:00.000","7405"
"Unplanned Downtime","EQ01 Cello Wrap","0.75","3","2022-11-04 23:00:00.000","7405"
"Unplanned Downtime","C00 Line Clearance","47.31666666666667","3","2022-11-04 23:00:00.000","7405"
"Unplanned Downtime","Unplanned Downtime","137.43333333333334","1","2022-11-06 06:00:00.000","7405"
"Unplanned Downtime","FLF3 Feed Section","6.416666666666667","1","2022-11-06 06:00:00.000","7405"
"Unplanned Downtime","SQ01 Waiting on Mtrls-Info-Schd Ch","38.833333333333336","1","2022-11-06 06:00:00.000","7405"
