"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"UPDT - Tower 2 Guard Open Fault","PLD2 Printing Decks-Units -Non roll","2.3333333333333335","R4","2022-11-04 19:00:00.000","7303"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","2.35","Y5","2022-11-06 06:00:00.000","7435A"
"UPDT - Tower 8 Stop Button","PQU0 Manual Splice","2.35","Y4","2022-11-04 07:00:00.000","7303"
"UPDT - Cutter Dancer Roller at Lower Limit","CLCS Die stripping-pins","2.3666666666666667","Y5","2022-11-06 06:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","UPDT -  HEIBER STOP COMMAND","2.4","R4","2022-11-05 19:00:00.000","7436A"
"UPDT - WW Cutter Nip","PQU1 Web Break Splice","2.4166666666666665","Y4","2022-11-05 07:00:00.000","7304"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","S03 Start up shut down","2.433333333333333","Y5","2022-11-06 06:00:00.000","7302"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLA0 Auto Packer","2.45","R4","2022-11-04 19:00:00.000","7436B"
"UPDT - WW Splicer","PLUS Splicer-unwind","2.45","Y4","2022-11-05 07:00:00.000","7304"
"Unplanned Downtime","Unplanned Downtime","2.45","Y4","2022-11-04 07:00:00.000","7434"
"UPDT -  HEIBER STOP COMMAND","WQ00 Automation breakdown","2.45","R4","2022-11-04 19:00:00.000","7436A"
"UPDT - WW Coater","UPDT - WW Coater","2.466666666666667","Y4","2022-11-04 07:00:00.000","7305"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLL0 Microcolor","2.5","R4","2022-11-04 19:00:00.000","7302"
"UPDT - Console Normal Stop","PQBT Tighten blankets","2.5","R4","2022-11-05 19:00:00.000","7303"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLA0 Auto Packer","2.533333333333333","Y5","2022-11-06 06:00:00.000","7435A"
"UPDT - Fallthrough - Infeed","S03 Start up shut down","2.533333333333333","R5","2022-11-06 18:00:00.000","7301"
"Unplanned Downtime","FLR0 Prefeed Section","2.6","R4","2022-11-05 19:00:00.000","7433"
"UPDT - Cutter Drive OK to Run","PLS0 Delivery table jam","2.6","Y5","2022-11-06 06:00:00.000","7301"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLS0 Delivery table jam","2.6","Y4","2022-11-05 07:00:00.000","7302"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","CQ04 Bent-Torn Flap-Cartn","2.6333333333333333","R4","2022-11-05 19:00:00.000","7301"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","2.6666666666666665","R4","2022-11-04 19:00:00.000","7436A"
"UPDT -  HEIBER STOP COMMAND","FLAB Flaps-  Bent- Torn","2.6666666666666665","Y4","2022-11-05 07:00:00.000","7436B"
"Unplanned Downtime","FQ71 Skewed","2.683333333333333","Y4","2022-11-04 07:00:00.000","7433"
"UPDT - Tower 6 Web Break","LOE Electrical","2.683333333333333","Y5","2022-11-06 06:00:00.000","7302"
"UPDT - Console Fast Stop","CLCS Die stripping-pins","2.7","R4","2022-11-05 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FEDR Feed Tear","2.7","R4","2022-11-04 19:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF3 Feed Section","2.7","Y4","2022-11-05 07:00:00.000","7436A"
"UPDT - Cutter Fast Stop Shutdown","LOE Electrical","2.7","Y4","2022-11-05 07:00:00.000","7302"
"UPDT - Tower 7 Stop Button","CQ51 P-C register waste","2.716666666666667","Y4","2022-11-05 07:00:00.000","7302"
"Unplanned Downtime","FQER Replace - Change Film","2.716666666666667","R4","2022-11-04 19:00:00.000","7434"
"UPDT - Delivery Table Jam - 1","CQ51 P-C register waste","2.7333333333333334","Y4","2022-11-05 07:00:00.000","7302"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLRW Rollers metering chrome","2.7333333333333334","R5","2022-11-06 18:00:00.000","7301"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLS0 Delivery table jam","2.75","Y4","2022-11-05 07:00:00.000","7302"
"UPDT - WW Cutter Nip","S03 Start up shut down","2.7666666666666666","R4","2022-11-04 19:00:00.000","7304"
"UPDT - Infeed Splicer Prepared Shutdown","PQU1 Web Break Splice","2.8","R4","2022-11-04 19:00:00.000","7303"
"Unplanned Downtime","FLW0 Automation - Robotics","2.816666666666667","Y4","2022-11-04 07:00:00.000","7435B"
"UPDT - Cutter Fast Stop Shutdown","CQ64 Incomplete-poor Cutting","2.8333333333333335","Y4","2022-11-05 07:00:00.000","7301"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLS0 Folding Section-2nd Section","2.8333333333333335","Y5","2022-11-06 06:00:00.000","7436A"
"Unplanned Downtime","FQER Replace - Change Film","2.8333333333333335","R4","2022-11-05 19:00:00.000","7433"
"UPDT - WW Splicer","PLUS Splicer-unwind","2.8333333333333335","R4","2022-11-05 19:00:00.000","7304"
"UPDT -  OP SIDE MATT TRIPPED","FLA0 Auto Packer","2.85","R4","2022-11-05 19:00:00.000","7436A"
"UPDT - Cutter Fast Stop Shutdown","PQU1 Web Break Splice","2.8666666666666667","R4","2022-11-04 19:00:00.000","7303"
"UPDT - WW Unwind Cabinet","PLU0 Unwind","2.8833333333333333","Y5","2022-11-06 06:00:00.000","7304"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","CQCJ Die jam","2.9","R4","2022-11-05 19:00:00.000","7301"
"UPDT - Delivery Table Jam - 1","CLCS Die stripping-pins","2.933333333333333","R4","2022-11-05 19:00:00.000","7302"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLA0 Auto Packer","2.95","R4","2022-11-05 19:00:00.000","7436A"
"Unplanned Downtime","EQ01 Cello Wrap ups","2.966666666666667","Y4","2022-11-05 07:00:00.000","7433"
"UPDT - Tower 2 Guard Open Fault","PQU0 Manual Splice","2.966666666666667","Y4","2022-11-04 07:00:00.000","7301"
"UPDT - WW Tab Breaker","CQCL Die jam splice","3.033333333333333","R5","2022-11-06 18:00:00.000","7305"
"UPDT - Tower 3 Guard Open Fault","LOE Electrical","3.033333333333333","Y5","2022-11-06 06:00:00.000","7302"
